State,Station,Fiscal Year,Note,Value
Texas,"El Paso, Texas",2022,,11896
Texas,"Del Rio, Texas",2022,,2328
Texas,"Dallas, Texas",2022,,40197
Texas,"Cleburne, Texas",2022,,2945
Texas,"Beaumont, Texas",2022,,2251
Texas,"Austin, Texas",2022,,26665
Texas,"Alpine, Texas",2022,,3593
Utah,"Salt Lake City, Utah",2005,,12996
Utah,"Provo, Utah",2005,,1629
Utah,"Helper, Utah",2005,,698
Utah,"Green River, Utah",2005,,709
Utah,"Salt Lake City, Utah",2010,,38773
Utah,"Provo, Utah",2010,,5133
Utah,"Helper, Utah",2010,,1808
Utah,"Green River, Utah",2010,,2825
Utah,"Salt Lake City, Utah",2011,,38571
Utah,"Provo, Utah",2011,,4996
Utah,"Helper, Utah",2011,,2088
Utah,"Green River, Utah",2011,,2367
Utah,"Salt Lake City, Utah",2012,,42502
Utah,"Provo, Utah",2012,,5675
Utah,"Helper, Utah",2012,,2201
Utah,"Green River, Utah",2012,,2478
Utah,"Salt Lake City, Utah",2013,,43903
Utah,"Provo, Utah",2013,,6262
Utah,"Helper, Utah",2013,,2245
Utah,"Green River, Utah",2013,,2873
Utah,"Salt Lake City, Utah",2014,,41367
Utah,"Provo, Utah",2014,,5299
Utah,"Helper, Utah",2014,,2034
Utah,"Green River, Utah",2014,,2770
Utah,"Salt Lake City, Utah",2015,,37316
Utah,"Provo, Utah",2015,,4403
Utah,"Helper, Utah",2015,,2092
Utah,"Green River, Utah",2015,,2270
Utah,"Salt Lake City, Utah",2016,,41108
Utah,"Provo, Utah",2016,,5537
Utah,"Helper, Utah",2016,,2145
Utah,"Green River, Utah",2016,,2589
Utah,"Salt Lake City, Utah",2017,,40163
Utah,"Provo, Utah",2017,,5095
Utah,"Helper, Utah",2017,,2132
Utah,"Green River, Utah",2017,,2235
Utah,"Salt Lake City, Utah",2018,,45194
Utah,"Provo, Utah",2018,,5120
Utah,"Helper, Utah",2018,,2261
Utah,"Green River, Utah",2018,,2605
Utah,"Salt Lake City, Utah",2019,,46408
Utah,"Provo, Utah",2019,,5634
Utah,"Helper, Utah",2019,,2501
Utah,"Green River, Utah",2019,,2634
Utah,"Salt Lake City, Utah",2020,,24863
Utah,"Provo, Utah",2020,,3199
Utah,"Helper, Utah",2020,,1311
Utah,"Green River, Utah",2020,,1401
Utah,"Salt Lake City, Utah",2021,,21642
Utah,"Provo, Utah",2021,,3416
Utah,"Helper, Utah",2021,,1244
Utah,"Green River, Utah",2021,,1744
Utah,"Salt Lake City, Utah",2022,,26821
Utah,"Provo, Utah",2022,,4185
Utah,"Helper, Utah",2022,,1524
Utah,"Green River, Utah",2022,,1579
Vermont,"Windsor, Vermont",2005,,266
Vermont,"White River Junction, Vermont",2005,,5647
Vermont,"Waterbury, Vermont",2005,,1291
Vermont,"St. Albans, Vermont",2005,,1960
Vermont,"Rutland, Vermont",2005,,6307
Vermont,"Randolph, Vermont",2005,,570
Vermont,"Montpelier, Vermont",2005,,1938
Vermont,"Fair Haven, Vermont",2005,,598
Vermont,"Essex Junction, Vermont",2005,,3317
Vermont,"Brattleboro, Vermont",2005,,3991
Vermont,"Bellows Falls, Vermont",2005,,1289
Vermont,"Windsor, Vermont",2010,,1154
Vermont,"White River Junction, Vermont",2010,,16352
Vermont,"Waterbury, Vermont",2010,,5129
Vermont,"St. Albans, Vermont",2010,,3481
Vermont,"Rutland, Vermont",2010,,16235
Vermont,"Randolph, Vermont",2010,,1860
Vermont,"Montpelier, Vermont",2010,,7497
Vermont,"Fair Haven, Vermont",2010,,827
Vermont,"Essex Junction, Vermont",2010,,22857
Vermont,"Castleton, Vermont",2010,,1733
Vermont,"Brattleboro, Vermont",2010,,15479
Vermont,"Bellows Falls, Vermont",2010,,4652
Vermont,"Windsor, Vermont",2011,,687
Vermont,"White River Junction, Vermont",2011,,14109
Vermont,"Waterbury, Vermont",2011,,4818
Vermont,"St. Albans, Vermont",2011,,3023
Vermont,"Rutland, Vermont",2011,,15848
Vermont,"Randolph, Vermont",2011,,1897
Vermont,"Montpelier, Vermont",2011,,7031
Vermont,"Essex Junction, Vermont",2011,,21798
Vermont,"Castleton, Vermont",2011,,3144
Vermont,"Brattleboro, Vermont",2011,,15223
Vermont,"Bellows Falls, Vermont",2011,,4364
Vermont,"Windsor, Vermont",2012,,962
Vermont,"White River Junction, Vermont",2012,,15125
Vermont,"Waterbury, Vermont",2012,,5005
Vermont,"St. Albans, Vermont",2012,,3345
Vermont,"Rutland, Vermont",2012,,16776
Vermont,"Randolph, Vermont",2012,,2004
Vermont,"Montpelier, Vermont",2012,,7372
Vermont,"Essex Junction, Vermont",2012,,20706
Vermont,"Castleton, Vermont",2012,,3649
Vermont,"Brattleboro, Vermont",2012,,17410
Vermont,"Bellows Falls, Vermont",2012,,4620
Vermont,"Windsor, Vermont",2013,,1126
Vermont,"White River Junction, Vermont",2013,,15480
Vermont,"Waterbury, Vermont",2013,,5501
Vermont,"St. Albans, Vermont",2013,,3592
Vermont,"Rutland, Vermont",2013,,16815
Vermont,"Randolph, Vermont",2013,,2009
Vermont,"Montpelier, Vermont",2013,,8081
Vermont,"Essex Junction, Vermont",2013,,20579
Vermont,"Castleton, Vermont",2013,,4211
Vermont,"Brattleboro, Vermont",2013,,18661
Vermont,"Bellows Falls, Vermont",2013,,4774
Vermont,"Windsor, Vermont",2014,,1197
Vermont,"White River Junction, Vermont",2014,,16257
Vermont,"Waterbury, Vermont",2014,,6617
Vermont,"St. Albans, Vermont",2014,,4401
Vermont,"Rutland, Vermont",2014,,16879
Vermont,"Randolph, Vermont",2014,,2302
Vermont,"Montpelier, Vermont",2014,,8600
Vermont,"Essex Junction, Vermont",2014,,21883
Vermont,"Castleton, Vermont",2014,,4404
Vermont,"Brattleboro, Vermont",2014,,20125
Vermont,"Bellows Falls, Vermont",2014,,5463
Vermont,"Windsor, Vermont",2015,,1208
Vermont,"White River Junction, Vermont",2015,,14810
Vermont,"Waterbury, Vermont",2015,,5891
Vermont,"St. Albans, Vermont",2015,,4096
Vermont,"Rutland, Vermont",2015,,16539
Vermont,"Randolph, Vermont",2015,,2073
Vermont,"Montpelier, Vermont",2015,,8818
Vermont,"Essex Junction, Vermont",2015,,21315
Vermont,"Castleton, Vermont",2015,,4587
Vermont,"Brattleboro, Vermont",2015,,18963
Vermont,"Bellows Falls, Vermont",2015,,4828
Vermont,"Windsor, Vermont",2016,,1165
Vermont,"White River Junction, Vermont",2016,,13988
Vermont,"Waterbury, Vermont",2016,,5397
Vermont,"St. Albans, Vermont",2016,,3382
Vermont,"Rutland, Vermont",2016,,14336
Vermont,"Randolph, Vermont",2016,,1940
Vermont,"Montpelier, Vermont",2016,,7789
Vermont,"Essex Junction, Vermont",2016,,18964
Vermont,"Castleton, Vermont",2016,,4484
Vermont,"Brattleboro, Vermont",2016,,16434
Vermont,"Bellows Falls, Vermont",2016,,4543
Vermont,"Windsor, Vermont",2017,,1200
Vermont,"White River Junction, Vermont",2017,,13554
Vermont,"Waterbury, Vermont",2017,,5830
Vermont,"St. Albans, Vermont",2017,,3742
Vermont,"Rutland, Vermont",2017,,14267
Vermont,"Randolph, Vermont",2017,,1833
Vermont,"Montpelier, Vermont",2017,,8186
Vermont,"Essex Junction, Vermont",2017,,19893
Vermont,"Castleton, Vermont",2017,,4198
Vermont,"Brattleboro, Vermont",2017,,16702
Vermont,"Bellows Falls, Vermont",2017,,4752
Vermont,"Windsor, Vermont",2018,,1272
Vermont,"White River Junction, Vermont",2018,,13864
Vermont,"Waterbury, Vermont",2018,,5179
Vermont,"St. Albans, Vermont",2018,,3726
Vermont,"Rutland, Vermont",2018,,14097
Vermont,"Randolph, Vermont",2018,,1842
Vermont,"Montpelier, Vermont",2018,,7978
Vermont,"Essex Junction, Vermont",2018,,20649
Vermont,"Castleton, Vermont",2018,,4221
Vermont,"Brattleboro, Vermont",2018,,16933
Vermont,"Bellows Falls, Vermont",2018,,4488
Vermont,"Windsor, Vermont",2019,,1198
Vermont,"White River Junction, Vermont",2019,,13513
Vermont,"Waterbury, Vermont",2019,,5377
Vermont,"St. Albans, Vermont",2019,,3733
Vermont,"Rutland, Vermont",2019,,12566
Vermont,"Randolph, Vermont",2019,,2053
Vermont,"Montpelier, Vermont",2019,,7909
Vermont,"Essex Junction, Vermont",2019,,21029
Vermont,"Castleton, Vermont",2019,,3995
Vermont,"Brattleboro, Vermont",2019,,16765
Vermont,"Bellows Falls, Vermont",2019,,4776
Vermont,"Windsor, Vermont",2020,,566
Vermont,"White River Junction, Vermont",2020,,5934
Vermont,"Waterbury, Vermont",2020,,2775
Vermont,"St. Albans, Vermont",2020,,1735
Vermont,"Rutland, Vermont",2020,,6706
Vermont,"Randolph, Vermont",2020,,984
Vermont,"Montpelier, Vermont",2020,,3791
Vermont,"Essex Junction, Vermont",2020,,11070
Vermont,"Castleton, Vermont",2020,,1929
Vermont,"Brattleboro, Vermont",2020,,7844
Vermont,"Bellows Falls, Vermont",2020,,2099
Vermont,"Windsor, Vermont",2021,,358
Vermont,"White River Junction, Vermont",2021,,3132
Vermont,"Waterbury, Vermont",2021,,1005
Vermont,"St. Albans, Vermont",2021,,1081
Vermont,"Rutland, Vermont",2021,,2415
Vermont,"Randolph, Vermont",2021,,463
Vermont,"Montpelier, Vermont",2021,,1609
Vermont,"Essex Junction, Vermont",2021,,4091
Vermont,"Castleton, Vermont",2021,,708
Vermont,"Brattleboro, Vermont",2021,,3341
Vermont,"Bellows Falls, Vermont",2021,,895
Vermont,"Windsor, Vermont",2022,,1195
Vermont,"White River Junction, Vermont",2022,,12310
Vermont,"Waterbury, Vermont",2022,,4423
Vermont,"St. Albans, Vermont",2022,,3621
Vermont,"Rutland, Vermont",2022,,10990
Vermont,"Randolph, Vermont",2022,,2014
Vermont,"Montpelier, Vermont",2022,,6292
Vermont,"Middlebury (Amtrak Station), VT",2022,,1656
Vermont,"Ferrisburgh-Vergennes, Vermont",2022,,633
Vermont,"Essex Junction, Vermont",2022,,17412
Vermont,"Castleton, Vermont",2022,,3585
Vermont,"Burlington (Union Station), VT",2022,,3737
Vermont,"Brattleboro, Vermont",2022,,13850
Vermont,"Bellows Falls, Vermont",2022,,3840
Virginia,"Roanoke, Virginia",2018,"Service began on 10/31/17, during FY 2018.",51698
Virginia,"Woodbridge, Virginia",2005,,2975
Virginia,"Williamsburg, Virginia",2005,,19179
Virginia,"Staunton, Virginia",2005,,2387
Virginia,"Richmond - Staples Mill, Virginia",2005,,125707
Virginia,"Richmond - Main Street, Virginia",2005,,5805
Virginia,"Quantico, Virginia",2005,,5873
Virginia,"Petersburg, Virginia",2005,,8688
Virginia,"Newport News, Virginia",2005,,46397
Virginia,"Manassas, Virginia",2005,,3774
Virginia,"Lynchburg, Virginia",2005,,8498
Virginia,"Lorton (Auto Train), Virginia",2005,,108434
Virginia,"Fredericksburg, Virginia",2005,,16825
Virginia,"Franconia-Springfield, Virginia",2005,,229
Virginia,"Danville, Virginia",2005,,1810
Virginia,"Culpeper, Virginia",2005,,1707
Virginia,"Clifton Forge, Virginia",2005,,1793
Virginia,"Charlottesville, Virginia",2005,,22161
Virginia,"Ashland, Virginia",2005,,6845
Virginia,"Alexandria, Virginia",2005,,41383
Virginia,"Woodbridge, Virginia",2010,,11250
Virginia,"Williamsburg, Virginia",2010,,47176
Virginia,"Staunton, Virginia",2010,,5860
Virginia,"Richmond - Staples Mill, Virginia",2010,,266343
Virginia,"Richmond - Main Street, Virginia",2010,,27520
Virginia,"Quantico, Virginia",2010,,23560
Virginia,"Petersburg, Virginia",2010,,22148
Virginia,"Newport News, Virginia",2010,,116229
Virginia,"Manassas, Virginia",2010,,16239
Virginia,"Lynchburg, Virginia",2010,,58348
Virginia,"Lorton (Auto Train), Virginia",2010,,244252
Virginia,"Fredericksburg, Virginia",2010,,56427
Virginia,"Franconia-Springfield, Virginia",2010,,2103
Virginia,"Danville, Virginia",2010,,8658
Virginia,"Culpeper, Virginia",2010,,8848
Virginia,"Clifton Forge, Virginia",2010,,3022
Virginia,"Charlottesville, Virginia",2010,,91707
Virginia,"Burke Centre, Virginia",2010,,1156
Virginia,"Ashland, Virginia",2010,,19163
Virginia,"Alexandria, Virginia",2010,,139837
Virginia,"Woodbridge, Virginia",2011,,17612
Virginia,"Williamsburg, Virginia",2011,,53056
Virginia,"Staunton, Virginia",2011,,6217
Virginia,"Richmond - Staples Mill, Virginia",2011,,320239
Virginia,"Richmond - Main Street, Virginia",2011,,32628
Virginia,"Quantico, Virginia",2011,,31311
Virginia,"Petersburg, Virginia",2011,,22065
Virginia,"Newport News, Virginia",2011,,122438
Virginia,"Manassas, Virginia",2011,,20264
Virginia,"Lynchburg, Virginia",2011,,76179
Virginia,"Lorton (Auto Train), Virginia",2011,,259944
Virginia,"Fredericksburg, Virginia",2011,,71110
Virginia,"Danville, Virginia",2011,,9024
Virginia,"Culpeper, Virginia",2011,,10930
Virginia,"Clifton Forge, Virginia",2011,,3060
Virginia,"Charlottesville, Virginia",2011,,111602
Virginia,"Burke Centre, Virginia",2011,,2967
Virginia,"Ashland, Virginia",2011,,22359
Virginia,"Alexandria, Virginia",2011,,161687
Virginia,"Woodbridge, Virginia",2012,,21794
Virginia,"Williamsburg, Virginia",2012,,58894
Virginia,"Staunton, Virginia",2012,,6930
Virginia,"Richmond - Staples Mill, Virginia",2012,,345657
Virginia,"Richmond - Main Street, Virginia",2012,,35002
Virginia,"Quantico, Virginia",2012,,35970
Virginia,"Petersburg, Virginia",2012,,22387
Virginia,"Newport News, Virginia",2012,,136369
Virginia,"Manassas, Virginia",2012,,23923
Virginia,"Lynchburg, Virginia",2012,,86498
Virginia,"Lorton (Auto Train), Virginia",2012,,264096
Virginia,"Fredericksburg, Virginia",2012,,80320
Virginia,"Danville, Virginia",2012,,8228
Virginia,"Culpeper, Virginia",2012,,12608
Virginia,"Clifton Forge, Virginia",2012,,2879
Virginia,"Charlottesville, Virginia",2012,,127524
Virginia,"Burke Centre, Virginia",2012,,4099
Virginia,"Ashland, Virginia",2012,,24041
Virginia,"Alexandria, Virginia",2012,,169746
Virginia,"Woodbridge, Virginia",2013,,28311
Virginia,"Williamsburg, Virginia",2013,,62026
Virginia,"Staunton, Virginia",2013,,7733
Virginia,"Richmond - Staples Mill, Virginia",2013,,372592
Virginia,"Richmond - Main Street, Virginia",2013,,38512
Virginia,"Quantico, Virginia",2013,,38211
Virginia,"Petersburg, Virginia",2013,,27988
Virginia,"Norfolk, Virginia",2013,,39181
Virginia,"Newport News, Virginia",2013,,128317
Virginia,"Manassas, Virginia",2013,,29070
Virginia,"Lynchburg, Virginia",2013,,93337
Virginia,"Lorton (Auto Train), Virginia",2013,,265274
Virginia,"Fredericksburg, Virginia",2013,,106034
Virginia,"Danville, Virginia",2013,,9697
Virginia,"Culpeper, Virginia",2013,,13677
Virginia,"Clifton Forge, Virginia",2013,,2750
Virginia,"Charlottesville, Virginia",2013,,131127
Virginia,"Burke Centre, Virginia",2013,,4950
Virginia,"Ashland, Virginia",2013,,28421
Virginia,"Alexandria, Virginia",2013,,180063
Virginia,"Woodbridge, Virginia",2014,,29418
Virginia,"Williamsburg, Virginia",2014,,61074
